"","G_ID","GDAY_DS","T_ID","WLS","P1","P2","P3","P4","D1","D2","D3","B1","B2","B3","B4","C1","C2","C3","C4","S1","S2","YEAR","W","WS","WC","p1","p2","p3","p4","d1","d2","d3","b1","b2","b3","b4","c1","c2","c3","c4","s1","s2"
"397","20160823KTLT0",20160823,"KT","L",0.470588235294118,9,0.294117647058824,0.875,0,0,1,0.371428571428571,6,0.452380952380952,0.542857142857143,0,0.114285714285714,0.285714285714286,12,0,0.663295880149813,2016,"LOOSE",0,125,0.602177938674052,0.582264957264957,0.716176470588235,0.880555555555556,1,0.375,0.625,0.736988513998564,0.708333333333333,0.767244022072348,0.595172684458399,0.375,0.490824175824176,0.567857142857144,0.875,0.375,0.375
"398","20160824KTLT0",20160824,"KT","W",0.193548387096774,2,0.387096774193548,0.555555555555556,1,1,2,0.351351351351351,1,0.368421052631579,0.567567567567568,0,0.135135135135135,0.333333333333333,7,2,1,2016,"WIN",3,128,0.184182478546466,0.316358024691358,0.908333333333333,0.625,1,0.5,0.875,0.688561048485672,0.291666666666667,0.579145019200361,0.617574992574992,0.375,0.535810810810811,0.625,0.458333333333333,0.875,0.625
"399","20160825SKKT0",20160825,"KT","L",0.1875,1,0.3125,0.111111111111111,0,1,0,0.172413793103448,0,0.172413793103448,0.241379310344828,0,0,0,3,0,0.663295880149813,2016,"LOOSE",0,128,0.175056721497447,0.278371320037987,0.754166666666667,0.269444444444444,1,0.5,0.375,0.256952867787212,0.208333333333333,0.140021459227468,0.321854869268662,0.375,0.244230769230769,0.225,0.125,0.375,0.375
"400","20160826SKKT0",20160826,"KT","W",0.125,1,0.21875,0.111111111111111,0,0,3,0.3125,4,0.388888888888889,0.5625,1,0.15625,0.333333333333333,8,1,1,2016,"WIN",3,131,0.0807572319909244,0.278371320037987,0.560416666666667,0.269444444444444,1,0.375,1,0.594849246231156,0.541666666666667,0.625,0.612980769230769,0.625,0.581370192307692,0.625,0.541666666666667,0.625,0.625
"401","20160827KTLG0",20160827,"KT","L",0.142857142857143,4.5,0.357142857142857,0.375,0,0,0,0.264705882352941,4,0.324324324324324,0.323529411764706,0,0.0588235294117647,0.3,9,0,0.663295880149813,2016,"LOOSE",0,131,0.107699943278502,0.411324786324786,0.846428571428571,0.480555555555556,1,0.375,0.375,0.479566952409104,0.541666666666667,0.480353207284538,0.396331609566904,0.375,0.371153846153846,0.585,0.625,0.375,0.375
"402","20160828KTLG0",20160828,"KT","W",0.4,4,0.0857142857142857,0.111111111111111,0,0,0,0.380952380952381,4,0.422222222222222,0.666666666666667,1,0.238095238095238,0.5,8,1,1,2016,"WIN",3,134,0.495674985819626,0.392331433998101,0.28547619047619,0.269444444444444,1,0.375,0.375,0.759960516870064,0.541666666666667,0.699678111587983,0.707417582417582,0.625,0.757967032967033,0.825000000000001,0.541666666666667,0.625,0.625
"403","20160830NCKT0",20160830,"KT","L",0.444444444444444,5,0.277777777777778,0.444444444444444,0,1,2,0.264705882352941,3,0.324324324324324,0.323529411764706,0,0.0588235294117647,0.333333333333333,7,0,0,2016,"LOOSE",0,134,0.56273240057982,0.430318138651472,0.682407407407407,0.536111111111111,1,0.5,0.875,0.479566952409104,0.458333333333333,0.480353207284538,0.396331609566904,0.375,0.371153846153846,0.625,0.458333333333333,0.375,0
"404","20160831NCKT0",20160831,"KT","L",0.619047619047619,11,0.214285714285714,0.333333333333333,0,0,0,0.129032258064516,0,0.129032258064516,0.129032258064516,0,0,0,4,0,0.663295880149813,2016,"LOOSE",0,134,0.826172244280582,0.6582383665717,0.551190476190476,0.447222222222222,1,0.375,0.375,0.152313989301345,0.208333333333333,0.0428319257926069,0.220001772421127,0.375,0.244230769230769,0.225,0.208333333333333,0.375,0.375
"405","20160901KTOB0",20160901,"KT","L",0.259259259259259,1.125,0.185185185185185,0.375,0,2,0,0.0714285714285714,1,0.103448275862069,0.0714285714285714,0,0,0,3,0,0.663295880149813,2016,"LOOSE",0,134,0.283326505745677,0.283119658119658,0.491049382716049,0.480555555555556,1,0.625,0.375,0.0133704235463031,0.291666666666667,0,0.167778649921507,0.375,0.244230769230769,0.225,0.125,0.375,0.375
"406","20160902KTOB0",20160902,"KT","L",0.411764705882353,6.23076923076923,0.235294117647059,0.692307692307692,0,0,2,0.272727272727273,5,0.358974358974359,0.515151515151515,1,0.151515151515151,0.272727272727273,8,1,1,2016,"LOOSE",0,134,0.51342547796203,0.47707100591716,0.594607843137255,0.734401709401709,1,0.375,0.875,0.498915029693924,0.625,0.557981181908221,0.570054945054945,0.625,0.571153846153846,0.552272727272728,0.541666666666667,0.625,0.625
"407","20160903LGKT0",20160903,"KT","W",0.333333333333333,3,0.151515151515152,0.666666666666667,0,2,0,0.290322580645161,7,0.394736842105263,0.548387096774194,1,0.193548387096774,0.25,9,0,0,2016,"WIN",3,137,0.395088863679334,0.354344729344729,0.421464646464646,0.713888888888889,1,0.625,0.375,0.541355973415464,0.791666666666667,0.638101423085611,0.600186104218362,0.625,0.661848635235732,0.525,0.625,0.375,0
"408","20160904LGKT0",20160904,"KT","W",0.454545454545455,3,0.0303030303030303,0.333333333333333,0,3,0,0.333333333333333,7,0.435897435897436,0.757575757575758,1,0.121212121212121,0.230769230769231,13,0,0,2016,"WIN",3,140,0.577972722116228,0.354344729344729,0.170959595959596,0.447222222222222,1,0.75,0.375,0.645100502512563,0.791666666666667,0.730315285572796,0.789835164835165,0.625,0.505769230769231,0.501923076923077,0.958333333333333,0.375,0
"409","20160906KTSS0",20160906,"KT","L",0.523809523809524,12.375,0.119047619047619,0.375,0,1,0,0.378378378378378,4,0.428571428571429,0.756756756756757,1,0.162162162162162,0.230769230769231,9,0,0.663295880149813,2016,"LOOSE",0,140,0.682477784080166,0.710470085470085,0.354365079365079,0.480555555555556,1,0.5,0.375,0.753751867445335,0.541666666666667,0.713902513795218,0.789092664092664,0.625,0.594126819126819,0.501923076923077,0.625,0.375,0.375
"410","20160907KTSS0",20160907,"KT","W",0.414634146341463,9,0.195121951219512,0.333333333333333,0,1,1,0.391304347826087,7,0.461538461538462,0.869565217391304,5,0.260869565217391,0.235294117647059,13,0,0.663295880149813,2016,"WIN",3,143,0.517754866289446,0.582264957264957,0.511585365853659,0.447222222222222,1,0.5,0.625,0.784930085208652,0.791666666666667,0.787759986794322,0.891364070711897,1,0.807107023411371,0.507352941176471,0.958333333333333,0.375,0.375
"411","20160908KTHH0",20160908,"KT","L",0.290322580645161,4.32,0.290322580645161,0.6,0,0,0,0.323529411764706,4,0.394736842105263,0.617647058823529,2,0.0882352941176471,0.142857142857143,9,0,0,2016,"LOOSE",0,143,0.330194591330759,0.404487179487179,0.708333333333333,0.660555555555556,1,0.375,0.375,0.621452852497783,0.541666666666667,0.638101423085611,0.6629767291532,0.875,0.434615384615385,0.396428571428572,0.625,0.375,0
"412","20160909KTHH0",20160909,"KT","L",0.314285714285714,2.16,0.228571428571429,0,0,0,0,0.181818181818182,1,0.205882352941176,0.242424242424242,0,0.0303030303030303,0.25,7,0,0.663295880149813,2016,"LOOSE",0,143,0.366349971639251,0.322435897435897,0.580714285714286,0.180555555555556,1,0.375,0.375,0.279636820465966,0.291666666666667,0.215002524614996,0.322802197802198,0.375,0.309615384615385,0.525,0.458333333333333,0.375,0.375
"413","20160910HTKT0",20160910,"KT","W",0.32258064516129,6,0.258064516129032,0.444444444444444,0,1,0,0.342857142857143,6,0.439024390243902,0.628571428571429,2,0.257142857142857,0.3,8,0,0.663295880149813,2016,"WIN",3,146,0.378865295592191,0.468304843304843,0.641666666666667,0.536111111111111,1,0.5,0.375,0.668072505384063,0.708333333333333,0.737320736941275,0.672880690737834,0.875,0.799065934065934,0.585,0.541666666666667,0.375,0.375
"414","20160911HTKT0",20160911,"KT","L",0.32258064516129,4,0.129032258064516,0.222222222222222,0,1,1,0.21875,4,0.285714285714286,0.28125,0,0.0625,0.142857142857143,6,0,0.663295880149813,2016,"LOOSE",0,146,0.378865295592191,0.392331433998101,0.375,0.358333333333333,1,0.5,0.625,0.368718592964824,0.541666666666667,0.393853464132434,0.358001373626374,0.375,0.379086538461538,0.396428571428572,0.375,0.375,0.375
"415","20160913LTKT0",20160913,"KT","L",0.5,9,0.2,0.444444444444444,0,0,2,0.25,3,0.307692307692308,0.361111111111111,1,0.0555555555555556,0,10,2,1,2016,"LOOSE",0,146,0.646554169030062,0.582264957264957,0.521666666666667,0.536111111111111,1,0.375,0.875,0.444095477386935,0.458333333333333,0.44309177946517,0.43040293040293,0.625,0.364102564102564,0.225,0.708333333333333,0.875,0.625
"416","20160914LTKT0",20160914,"KT","L",0.447368421052632,8,0.184210526315789,0.444444444444444,0,2,1,0.375,3,0.418604651162791,0.65,1,0.175,0.363636363636364,9,1,0.5,2016,"LOOSE",0,146,0.567144072603517,0.544278252611586,0.489035087719298,0.536111111111111,1,0.625,0.625,0.745603015075377,0.458333333333333,0.691573510330372,0.692307692307692,0.625,0.621826923076923,0.661363636363637,0.625,0.625,0.253754171301446
"417","20160915KTWO0",20160915,"KT","L",0.615384615384615,11.25,0.0769230769230769,0.5,0,1,2,0.257142857142857,2,0.297297297297297,0.371428571428571,0,0.171428571428571,0.5,4,0,0.663295880149813,2016,"LOOSE",0,146,0.820645534272874,0.667735042735043,0.267307692307692,0.580555555555555,1,0.5,0.875,0.46132447954056,0.375,0.419803387078065,0.439756671899529,0.375,0.614120879120879,0.825000000000001,0.208333333333333,0.375,0.375
"418","20160916KTWO0",20160916,"KT","L",0.34375,5.625,0.28125,0.375,0,0,1,0.2,3,0.272727272727273,0.2,0,0,0,6,0,0.663295880149813,2016,"LOOSE",0,146,0.410805445263755,0.454059829059829,0.689583333333333,0.480555555555556,1,0.375,0.625,0.323492462311558,0.458333333333333,0.364758095981272,0.284340659340659,0.375,0.244230769230769,0.225,0.375,0.375,0.375
"419","20160917OBKT0",20160917,"KT","L",0.575,11,0.05,0.555555555555556,0,1,0,0.416666666666667,8,0.488372093023256,0.527777777777778,0,0.111111111111111,0.25,14,1,1,2016,"LOOSE",0,146,0.75971355643789,0.6582383665717,0.211666666666667,0.625,1,0.5,0.375,0.846105527638191,0.875,0.84787653458429,0.581501831501831,0.375,0.483974358974359,0.525,1,0.625,0.625
"420","20160918OBKT0",20160918,"KT","L",0.525,11,0.175,0.777777777777778,0,0,0,0.222222222222222,1,0.243243243243243,0.361111111111111,0,0.0277777777777778,0,9,0,0.663295880149813,2016,"LOOSE",0,146,0.684273964832672,0.6582383665717,0.47,0.802777777777778,1,0.375,0.375,0.377093802345059,0.291666666666667,0.29870374666512,0.43040293040293,0.375,0.304166666666667,0.225,0.625,0.375,0.375
"421","20160920NCKT0",20160920,"KT","W",0.258064516129032,2,0.258064516129032,0.222222222222222,0,4,0,0.290322580645161,2,0.333333333333333,0.67741935483871,2,0.161290322580645,0.333333333333333,4,1,1,2016,"WIN",3,149,0.281523887069328,0.316358024691358,0.641666666666667,0.358333333333333,1,0.875,0.375,0.541355973415464,0.375,0.500536480686695,0.717165898617511,0.875,0.592245657568238,0.625,0.208333333333333,0.625,0.625
"422","20160922KTOB0",20160922,"KT","L",0.515151515151515,10.125,0.121212121212121,0.5,0,2,1,0.305555555555556,1,0.324324324324324,0.472222222222222,1,0.0555555555555556,0.25,9,1,1,2016,"LOOSE",0,149,0.669414651334674,0.625,0.358838383838384,0.580555555555555,1,0.625,0.625,0.578098827470687,0.291666666666667,0.480353207284538,0.531135531135531,0.625,0.364102564102564,0.525,0.625,0.625,0.625
"423","20160923SKKT0",20160923,"KT","W",0.305555555555556,0.9,0.222222222222222,0.1,0,2,0,0.212121212121212,8,0.325,0.212121212121212,0,0.0606060606060606,0.125,11,2,0.666666666666667,2016,"WIN",3,152,0.353177979454213,0.27457264957265,0.567592592592593,0.260555555555556,1,0.625,0.375,0.352729556875286,0.875,0.4818669527897,0.29532967032967,0.375,0.375,0.375,0.791666666666667,0.875,0.377502780867631
"424","20160925HTKT0",20160925,"KT","W",0.371428571428571,7,0.257142857142857,0.888888888888889,0,2,0,0.28125,2,0.314285714285714,0.40625,0,0.1875,0.416666666666667,4,2,1,2016,"WIN",3,155,0.452566647759501,0.506291547958215,0.639761904761905,0.891666666666667,1,0.625,0.375,0.519472361809045,0.375,0.457863274064991,0.471325549450549,0.375,0.648798076923077,0.725000000000001,0.208333333333333,0.875,0.625
"425","20160927KTLT0",20160927,"KT","L",0.382352941176471,10.125,0.176470588235294,1.125,0,2,2,0.342857142857143,5,0.4,0.6,0,0.2,0.384615384615385,7,0,0,2016,"LOOSE",0,155,0.469049247606019,0.625,0.473039215686275,1,1,0.625,0.875,0.668072505384063,0.625,0.649892703862661,0.646978021978022,0.375,0.675769230769231,0.686538461538463,0.458333333333333,0.375,0
"426","20160929KTLT0",20160929,"KT","L",0.538461538461538,10.125,0.307692307692308,0.375,0,0,0,0.382352941176471,3,0.41025641025641,0.794117647058823,2,0.176470588235294,0.5,5,0,0,2016,"LOOSE",0,155,0.704584624111,0.625,0.744230769230769,0.480555555555556,1,0.375,0.375,0.763338752586462,0.458333333333333,0.672870584351271,0.822963800904977,0.875,0.625,0.825000000000001,0.291666666666667,0.375,0
"427","20160930KTLT0",20160930,"KT","L",0.515151515151515,5.625,0.272727272727273,0.25,0,2,0,0.277777777777778,0,0.277777777777778,0.722222222222222,2,0.111111111111111,0.181818181818182,5,0,0.663295880149813,2016,"LOOSE",0,155,0.669414651334674,0.454059829059829,0.671969696969697,0.380555555555556,1,0.625,0.375,0.511097152428811,0.208333333333333,0.376072961373391,0.757783882783883,0.875,0.483974358974359,0.443181818181818,0.291666666666667,0.375,0.375
"428","20161002KTHT0",20161002,"KT","L",0.2,3.375,0.16,0.75,0,0,0,0.137931034482759,1,0.161290322580645,0.137931034482759,0,0.0344827586206897,0.333333333333333,4,1,1,2016,"LOOSE",0,155,0.193916619398752,0.368589743589744,0.439,0.780555555555556,1,0.375,0.375,0.17377837463178,0.291666666666667,0.115101066039042,0.228069344448655,0.375,0.318633952254642,0.625,0.208333333333333,0.625,0.625
"429","20161003KTHT0",20161003,"KT","L",0.485714285714286,10.125,0.114285714285714,0.75,0,1,1,0.277777777777778,3,0.317073170731707,0.388888888888889,0,0.166666666666667,0.3,8,0,0.663295880149813,2016,"LOOSE",0,155,0.625,0.625,0.34452380952381,0.780555555555556,1,0.5,0.625,0.511097152428811,0.458333333333333,0.464108133570606,0.455586080586081,0.375,0.603846153846154,0.585,0.541666666666667,0.375,0.375
"430","20161005HHKT0",20161005,"KT","L",0.526315789473684,7,0.421052631578947,0.444444444444444,0,1,0,0.272727272727273,5,0.368421052631579,0.575757575757576,1,0.0606060606060606,0.125,8,0,0.663295880149813,2016,"LOOSE",0,155,0.686259217243335,0.506291547958215,0.978508771929825,0.536111111111111,1,0.5,0.375,0.498915029693924,0.625,0.579145019200361,0.625,0.625,0.375,0.375,0.541666666666667,0.375,0.375
"431","20161007KTNC0",20161007,"KT","W",0.4,2,0.0857142857142857,0.222222222222222,0,0,0,0.272727272727273,5,0.368421052631579,0.393939393939394,0,0.121212121212121,0.4,5,0,0.663295880149813,2016,"WIN",3,158,0.495674985819626,0.316358024691358,0.28547619047619,0.358333333333333,1,0.375,0.375,0.498915029693924,0.625,0.579145019200361,0.460164835164835,0.375,0.505769230769231,0.705000000000001,0.291666666666667,0.375,0.375
"432","20161009KTNC0",20161009,"KT","W",0.41025641025641,4,0.333333333333333,0.111111111111111,1,0,0,0.368421052631579,3,0.404761904761905,0.526315789473684,0,0.131578947368421,0.1,9,1,1,2016,"WIN",3,161,0.511149773841209,0.392331433998101,0.797222222222222,0.269444444444444,1,0.375,0.375,0.729734197302301,0.458333333333333,0.660561005518087,0.580176402544823,0.375,0.528137651821862,0.345,0.625,0.625,0.625
"433","20160401HHLG0",20160401,"LG","W",0.326086956521739,3,0.217391304347826,0.25,0,1,0,0.214285714285714,4,0.282608695652174,0.404761904761905,1,0.0952380952380952,0.333333333333333,8,2,0.666666666666667,2016,"WIN",3,3,0.459861719142626,0.375,0.59377606143965,0.392241379310345,1,0.625,0.375,0.333014511873351,0.458333333333333,0.360113421550094,0.424808068821907,0.625,0.414522767239121,0.594336219336219,0.541666666666667,0.875,0.458333333333333
"434","20160402HHLG0",20160402,"LG","W",0.395348837209302,5.72727272727273,0.209302325581395,0.363636363636364,0,0,0,0.3,9,0.416666666666667,0.575,1,0.2,0.3,11,1,0.333333333333333,2016,"WIN",3,6,0.576388981161697,0.511363636363636,0.571614158549658,0.462774294670846,1,0.375,0.375,0.528529023746702,0.875,0.650815217391304,0.593054858355196,0.625,0.642391963183298,0.555952380952381,0.791666666666667,0.625,0.291666666666667
"435","20160405LGHT0",20160405,"LG","L",0.285714285714286,4.5,0.357142857142857,0.375,0,2,1,0.205882352941176,1,0.228571428571429,0.205882352941176,0,0.0294117647058823,0.2,7,1,1,2016,"LOOSE",0,6,0.39193811177176,0.45,0.976662508690851,0.469827586206897,1,0.875,0.625,0.313846422474003,0.208333333333333,0.242934782608696,0.228254846989515,0.375,0.271342924867781,0.440800865800866,0.458333333333333,0.625,0.625
"436","20160407LGHT0",20160407,"LG","W",0.411764705882353,4,0.176470588235294,0.222222222222222,0,1,1,0.289473684210526,5,0.357142857142857,0.552631578947368,2,0.210526315789474,0.333333333333333,8,2,1,2016,"WIN",3,9,0.604007293155912,0.425,0.481662905643219,0.375,1,0.625,0.625,0.504518469656992,0.541666666666667,0.521739130434783,0.570948084758073,0.875,0.665287911101134,0.594336219336219,0.541666666666667,0.875,0.625
"437","20160408LGSK0",20160408,"LG","L",0.222222222222222,2.79310344827586,0.111111111111111,0.413793103448276,0,0,1,0.121212121212121,3,0.171428571428571,0.242424242424242,1,0.0606060606060606,0.2,4,0,0.622112211221122,2016,"LOOSE",0,9,0.28511807966715,0.364655172413793,0.302593281801699,0.493906064209275,1,0.375,0.625,0.120713400495723,0.375,0.119021739130435,0.26436929940046,0.625,0.339194107422865,0.440800865800866,0.208333333333333,0.375,0.436056105610561
"438","20160409LGSK0",20160409,"LG","L",0.296296296296296,4.5,0.259259259259259,0.625,0,1,0,0.25,6,0.368421052631579,0.5,1,0.09375,0,8,0,0.622112211221122,2016,"LOOSE",0,9,0.409741450455862,0.45,0.708484429175812,0.625,1,0.625,0.375,0.41447889182058,0.625,0.546195652173913,0.518932146882488,0.625,0.411285988887642,0.210497835497835,0.541666666666667,0.375,0.436056105610561
"439","20160410LGSK0",20160410,"LG","L",0.363636363636364,7.875,0.151515151515152,0.375,0,1,1,0.27027027027027,1,0.289473684210526,0.486486486486487,2,0.135135135135135,0.333333333333333,5,1,0.5,2016,"LOOSE",0,9,0.523035423900145,0.61875,0.413290867449184,0.469827586206897,1,0.625,0.625,0.46071543179063,0.208333333333333,0.375,0.505576703373892,0.875,0.501303419257174,0.594336219336219,0.291666666666667,0.625,0.375
"440","20160412LTLG0",20160412,"LG","W",0.477272727272727,9.9,0.227272727272727,0.2,0,0,1,0.414634146341463,14,0.543859649122807,0.634146341463415,0,0.292682926829268,0.333333333333333,14,1,0.5,2016,"WIN",3,12,0.714219004087373,0.72,0.620848840538219,0.361206896551724,1,0.375,0.625,0.790009814016346,1,0.926630434782608,0.651509354394649,0.375,0.843987992411072,0.594336219336219,1,0.625,0.375
"441","20160413LTLG0",20160413,"LG","W",0.290322580645161,3,0.258064516129032,0.333333333333333,0,3,0,0.28125,6,0.394736842105263,0.53125,1,0.15625,0.3,9,1,1,2016,"WIN",3,15,0.399691178618062,0.375,0.705211113471182,0.443965517241379,1,1,0.375,0.485760224274406,0.625,0.603260869565218,0.549816609996117,0.625,0.547230679649792,0.555952380952381,0.625,0.625,0.625
"442","20160414LTLG0",20160414,"LG","L",0.463414634146341,9,0.195121951219512,0.444444444444444,1,0,1,0.228571428571429,0,0.228571428571429,0.285714285714286,0,0,0,8,0,0.622112211221122,2016,"LOOSE",0,15,0.690903933332833,0.675,0.532763261715068,0.512931034482759,1,0.375,0.625,0.365600263852243,0.125,0.242934782608696,0.307152971246179,0.375,0.207368952744416,0.210497835497835,0.541666666666667,0.375,0.436056105610561
"443","20160415LGHH0",20160415,"LG","W",0.272727272727273,2,0.121212121212121,0.222222222222222,0,4,4,0.431818181818182,10,0.537037037037037,0.840909090909091,4,0.363636363636364,0.368421052631579,10,2,1,2016,"WIN",3,18,0.370088559750363,0.325,0.33026767821357,0.375,1,1,1,0.829206644279203,0.958333333333333,0.91183574879227,0.855853562667525,1,0.99831988081511,0.63474025974026,0.708333333333333,0.875,0.625
"444","20160417LGHH0",20160417,"LG","W",0.205882352941176,4,0.323529411764706,1.11111111111111,0,2,0,0.303030303030303,6,0.41025641025641,0.666666666666667,2,0.181818181818182,0.222222222222222,7,1,0.333333333333333,2016,"WIN",3,21,0.257627630228464,0.425,0.884569559286641,0.926724137931035,1,0.875,0.375,0.535441152954345,0.625,0.636914715719063,0.683649283488506,0.875,0.602844416779763,0.466390091390091,0.458333333333333,0.625,0.291666666666667
"445","20160419NCLG0",20160419,"LG","L",0.444444444444444,8,0.166666666666667,0.444444444444444,0,0,0,0.037037037037037,2,0.1,0.037037037037037,0,0.037037037037037,0,3,0,0.622112211221122,2016,"LOOSE",0,21,0.658988192033285,0.625,0.454802462066991,0.512931034482759,1,0.375,0.375,0,0.291666666666667,0,0.0613845451991047,0.375,0.287928769492357,0.210497835497835,0.125,0.375,0.436056105610561
"446","20160420NCLG0",20160420,"LG","W",0.424242424242424,3,0.181818181818182,0.222222222222222,0,3,0,0.193548387096774,4,0.242424242424242,0.451612903225806,2,0.193548387096774,0.4,4,0,0.622112211221122,2016,"WIN",3,24,0.625,0.375,0.496314056684798,0.375,1,1,0.375,0.285712613839476,0.458333333333333,0.272974308300395,0.471111042706547,0.875,0.62835896284656,0.671103896103896,0.208333333333333,0.375,0.436056105610561
"447","20160421NCLG0",20160421,"LG","L",0.5,8,0.157894736842105,0.777777777777778,0,0,0,0.307692307692308,6,0.372093023255814,0.666666666666667,3,0.128205128205128,0.1,13,0,0.622112211221122,2016,"LOOSE",0,24,0.752455720124819,0.625,0.43076943360405,0.719827586206897,1,0.375,0.375,0.546075197889182,0.625,0.554158240647118,0.683649283488506,1,0.486229856871904,0.32564935064935,0.958333333333333,0.375,0.436056105610561
"448","20160422LGWO0",20160422,"LG","L",0.571428571428571,11.25,0.171428571428571,0.5,0,2,3,0.161290322580645,2,0.1875,0.290322580645161,1,0.0645161290322581,0,4,0,0.622112211221122,2016,"LOOSE",0,24,0.872628256242505,0.7875,0.467848963232588,0.547413793103448,1,0.875,1,0.212131883564559,0.291666666666667,0.153872282608696,0.311707362120078,0.625,0.347698956111797,0.210497835497835,0.208333333333333,0.375,0.436056105610561
"449","20160423LGWO0",20160423,"LG","L",0.575,15.75,0.275,0.875,0,0,0,0.222222222222222,2,0.256410256410256,0.388888888888889,0,0.0277777777777778,0,10,0,0.622112211221122,2016,"LOOSE",0,24,0.878636883048389,1,0.751610363584312,0.780172413793104,1,0.375,0.375,0.35111770741718,0.291666666666667,0.303302675585284,0.409120722478476,0.375,0.267788815305372,0.210497835497835,0.708333333333333,0.375,0.436056105610561
"450","20160424LGWO0",20160424,"LG","W",0.388888888888889,3,0.166666666666667,0.222222222222222,0,0,0,0.294117647058823,2,0.305555555555556,0.470588235294118,1,0.147058823529412,0.428571428571429,5,1,0.333333333333333,2016,"WIN",3,27,0.565520663941751,0.375,0.454802462066991,0.375,1,0.375,0.375,0.515111361167158,0.291666666666667,0.409873188405797,0.489864416893191,0.625,0.527238813361241,0.70400432900433,0.291666666666667,0.625,0.291666666666667
"451","20160426LGSS0",20160426,"LG","W",0.0714285714285714,0,0.25,0.111111111111111,0,1,0,0.21875,4,0.305555555555556,0.21875,0,0.0625,0.2,8,2,0.666666666666667,2016,"WIN",3,30,0.0314205034187015,0.225,0.68311623246493,0.306034482758621,1,0.625,0.375,0.343197559366755,0.458333333333333,0.409873188405797,0.240971978859833,0.375,0.343313643506566,0.440800865800866,0.541666666666667,0.875,0.458333333333333
"452","20160428LGSS0",20160428,"LG","L",0.290322580645161,10.125,0.290322580645161,1.125,0,0,1,0.305555555555556,5,0.375,0.694444444444444,3,0.194444444444445,0.333333333333333,7,0,0,2016,"LOOSE",0,30,0.399691178618062,0.73125,0.793590637496191,0.935344827586207,1,0.375,0.625,0.541201260627382,0.541666666666667,0.560461956521739,0.711102139589509,1,0.630307990671107,0.594336219336219,0.458333333333333,0.375,0.125
"453","20160429KTLG0",20160429,"LG","W",0.25,3,0.178571428571429,0.555555555555556,0,1,1,0.285714285714286,7,0.404761904761905,0.4,1,0.114285714285714,0.4,13,0,0.622112211221122,2016,"WIN",3,33,0.331851843712917,0.375,0.487418714980982,0.581896551724138,1,0.625,0.625,0.49594327176781,0.708333333333333,0.625,0.420101864918877,0.625,0.455953530138063,0.671103896103896,0.958333333333333,0.375,0.436056105610561
"454","20160430KTLG0",20160430,"LG","L",0.294117647058824,3,0.176470588235294,0.222222222222222,0,0,0,0.178571428571429,6,0.294117647058823,0.25,0,0.0357142857142857,0.111111111111111,7,0,0,2016,"LOOSE",0,33,0.40607605719737,0.375,0.481662905643219,0.375,1,0.375,0.375,0.251550131926122,0.625,0.385070332480818,0.271856441973461,0.375,0.28505163317993,0.338443963443963,0.458333333333333,0.375,0.125
"455","20160501KTLG0",20160501,"LG","W",0.354838709677419,2,0.0967741935483871,0.555555555555556,0,3,0,0.25,5,0.333333333333333,0.464285714285714,1,0.107142857142857,0.166666666666667,7,3,0.75,2016,"WIN",3,36,0.508234114466295,0.325,0.263313493346139,0.581896551724138,1,1,0.375,0.41447889182058,0.541666666666667,0.470108695652174,0.48363561760977,0.625,0.44041699405096,0.402417027417028,0.458333333333333,1,0.5
"456","20160504OBLG0",20160504,"LG","L",0.604166666666667,17,0.104166666666667,0.444444444444444,0,0,1,0.129032258064516,5,0.25,0.258064516129032,0,0.032258064516129,0.142857142857143,8,1,1,2016,"LOOSE",0,36,0.927707335296444,1,0.283567134268537,0.512931034482759,1,0.375,0.625,0.138551153289642,0.541666666666667,0.289402173913044,0.279826626002785,0.375,0.277533954428106,0.375,0.541666666666667,0.625,0.625
"457","20160505OBLG0",20160505,"LG","W",0.466666666666667,6.3,0.0888888888888889,0.3,0,3,0,0.277777777777778,3,0.333333333333333,0.555555555555556,1,0.166666666666667,0.384615384615385,5,0,0,2016,"WIN",3,39,0.696375203269898,0.54,0.241709609695582,0.423275862068966,1,1,0.375,0.477840076223981,0.375,0.470108695652174,0.573837859084494,0.625,0.569888128110151,0.653388278388279,0.291666666666667,0.375,0.125
"458","20160506LGNC0",20160506,"LG","L",0.540540540540541,14.625,0.135135135135135,0.25,0,2,1,0.172413793103448,3,0.25,0.172413793103448,0,0.0689655172413793,0.4,4,0,0,2016,"LOOSE",0,39,0.82066175413756,0.95625,0.368413467862366,0.392241379310345,1,0.875,0.625,0.237504549176599,0.375,0.289402173913044,0.195177774932729,0.375,0.357376887378513,0.671103896103896,0.208333333333333,0.375,0.125
"459","20160507LGNC0",20160507,"LG","L",0.375,4.5,0.375,0.375,0,0,0,0.193548387096774,6,0.285714285714286,0.193548387096774,0,0.032258064516129,0.25,9,0,0,2016,"LOOSE",0,39,0.542153781918868,0.45,1,0.469827586206897,1,0.375,0.375,0.285712613839476,0.625,0.366847826086956,0.216065153768197,0.375,0.277533954428106,0.498376623376623,0.625,0.375,0.125
"460","20160508LGNC0",20160508,"LG","L",0.466666666666667,12.375,0.1,1.375,0,2,0,0.25,2,0.289473684210526,0.416666666666667,1,0.138888888888889,0.428571428571429,6,0,0.622112211221122,2016,"LOOSE",0,39,0.696375203269898,0.84375,0.27215144574864,1,1,0.875,0.375,0.41447889182058,0.291666666666667,0.375,0.436573578579479,0.625,0.509468265549195,0.70400432900433,0.375,0.375,0.436056105610561
